Agreement,Agreementname,ACCT,Territory,Region,TransactionDate,EE,ND,SD,GR,WW,Other,TOTAL,DOCS,AccountName,QuotaEE,QuotaND,QuotaSD,QuotaGR,QuotaWW,QuotaOther,LastYearEE,LastYearND,LastYearSD,LastYearGR,LastYearWW,LastYearOther,Year,Period
    ,,248833,ATL1 ,Atlantic,6/16/2020,0,60.21,0,0,0,5.91,66.12,3,CINE PARC SATELLITE,0,0,0,0,0,61.8,0,0,0,0,0,60,2020,6
24,Service de Location Hearing Care of America       ,244252,QUE1 ,Quebec,6/16/2020,0,19.44,0,0,0,0,19.44,2,GROUPE FORGET,0,19.22,0,0,0,0,0,18.66,0,0,0,0,2020,6
    ,,52550,ONTC ,central,6/16/2020,3.27,0,0,0,0,8.43,11.7,6,SERVICE MASTER OF TORONTO,6.49,0,0,0,0,13.13,6.3,0,0,0,0,12.75,2020,6
    ,,247210,ATL1 ,Atlantic,6/16/2020,0,46,0,0,0,2.1,48.1,3,DISCOUNT CAR & TRUCK RENTALS,0,57.98,0,0,0,0,0,56.29,0,0,0,0,2020,6
    ,,98618,ONTC ,central,6/16/2020,0,102.83,0,0,0,0,102.83,8,DR. STEPHEN CODE,0,96.02,0,0,0,0,0,93.22,0,0,0,0,2020,6
    ,,114729,ONTC ,central,6/16/2020,0,23.93,0,0,0,0,23.93,2,CROSS EYED OPTICAL,0,70.47,0,0,0,0,0,68.42,0,0,0,0,2020,6
914,Crawford & Company (Canada) Inc                   ,4242,ONTC ,central,6/16/2020,42.47,0,0,0,0,0,42.47,3,CRAWFORD & COMPANY (CANADA) INC.,262.08,71.17,0,0,0,0,254.45,69.1,0,0,0,0,2020,6
    ,,95608,ONTC ,central,6/16/2020,0,77.58,0,0,0,3.4,80.98,4,FAMILY EYE CARE,0,115.75,0,0,0,5.25,0,112.38,0,0,0,5.1,2020,6
    ,,216153,QUE1 ,Quebec,6/16/2020,0,35.11,0,0,0,0,35.11,3,"RABY, DR.  & ASSOCIATES",0,81.5,0,0,0,0,0,79.13,0,0,0,0,2020,6
    ,,247980,QUE1 ,Quebec,6/16/2020,0,47.96,0,0,0,0,47.96,4,ORTHESES PARENT,0,27.45,0,0,0,0,0,26.65,0,0,0,0,2020,6
    ,,230934,BC1  ,west,6/16/2020,49.15,0,0,0,0,3.32,52.47,7,GOLDEN EARS INS SERV INC,41.05,0,0,0,0,0,39.85,0,0,0,0,0,2020,6
961,Miracle Ear Canada Ltd                            ,95982,ONTC ,west,6/16/2020,0,30.1,0,0,0,0,30.1,4,AMPLIFON,0,7.24,0,0,0,0,0,7.03,0,0,0,0,2020,6
    ,,95057,BC1  ,west,6/16/2020,0,31.36,0,0,0,1.13,32.49,2,LANGLEY EYECARE CENTRE,0,196.27,0,0,0,0,0,190.55,0,0,0,0,2020,6
234,Intact Financial Corporation                      ,662,CORP2,central,6/16/2020,8.86,6.47,0,0,0,22.73,38.06,12,CANADA BROKERLINK INC.,25.62,0,0,0,0,30.92,24.87,0,0,0,0,30.02,2020,6
    ,,17436,WEST ,west,6/16/2020,48.47,0,0,0,0,1.58,50.05,7,BROKERLINK,96.18,0,0,0,0,18.12,93.38,0,0,0,0,17.59,2020,6
    ,,248326,QUE2 ,Quebec,6/16/2020,0,23.16,0,0,0,0,23.16,2,MANNA RESEARCH (MIRABEL),0,11.44,0,0,0,0,0,11.11,0,0,0,0,2020,6
    ,,23624,QUE1 ,Quebec,6/16/2020,5.45,0,0,0,0,10.15,15.6,8,PALLADIUM INS. BROKERS LTD.,30.76,8.25,0,0,0,16.54,29.86,8.01,0,0,0,16.06,2020,6
248,Swiftpost                                         ,249737,999,Quebec,6/16/2020,0,155.72,0,0,0,0,155.72,6,BICYCLE CRAFT BREWERY,0,0,0,0,0,0,0,0,0,0,0,0,2020,6
    ,,242486,ATL1 ,Atlantic,6/16/2020,0,31.09,0,0,0,1.11,32.2,2,C3 LEGAL,0,125.57,0,0,0,0,0,121.91,0,0,0,0,2020,6
    ,,63179,ONTA ,central,6/16/2020,0,12.55,0,0,0,0.7,13.25,1,FINANCIAL ADVANTAGE GROUP,0,12.49,0,0,0,47.68,0,12.13,0,0,0,46.29,2020,6
    ,,225211,QUE1 ,Quebec,6/16/2020,0,57.18,0,0,0,5.1,62.28,4,GESTION PROMED INC.,0,68.54,0,0,0,3.5,0,66.54,0,0,0,3.4,2020,6
937,Associate Veterinary Clinics                      ,245166,WEST ,west,6/16/2020,0,11.63,0,0,0,0.65,12.28,1,FRONTIER ANIMAL HOSPITAL,0,11.58,0,0,0,0,0,11.24,0,0,0,0,2020,6
14,Lunetterie New Look                               ,116034,QUE1 ,Quebec,6/16/2020,0,23.91,0,0,0,0,23.91,4,DR. LIETTE BOUGIE O.D. #292,0,91.99,0,0,0,0,0,89.31,0,0,0,0,2020,6
    ,,235932,ONTA ,central,6/16/2020,0,16.2,0,0,0,0,16.2,2,PAUL DAVIS SYSTEMS OF DURHAM WEST,0,36.63,0,0,0,0,0,35.56,0,0,0,0,2020,6
    ,,213016,ONTC ,central,6/16/2020,0,89.25,0,0,0,5.95,95.2,7,DENTORAMA LAB INC.,0,198.11,0,0,0,14.01,0,192.34,0,0,0,13.6,2020,6
    ,,161728,WEST ,west,6/16/2020,8.47,13.96,0,0,0,13.04,35.47,12,MAUDE FINANCIAL INC,20.25,27.79,0,0,0,16.94,19.66,26.98,0,0,0,16.45,2020,6
    ,,103608,ONTC ,central,6/16/2020,1.09,0,0,0,0,2.81,3.9,2,E R ADAMS INSURANCE LTD,12.98,0,0,0,0,22.34,12.6,0,0,0,0,21.69,2020,6
    ,,227138,ONTC ,central,6/16/2020,0,48.82,0,0,0,0,48.82,3,KANDA OPTICAL,0,91.6,0,0,0,0,0,88.93,0,0,0,0,2020,6
    ,,7163,ATL1 ,Atlantic,6/16/2020,20.13,0,0,0,0,3.09,23.22,8,TWEEDIE & BRUNSWICK,83.15,0,0,0,0,0,80.73,0,0,0,0,0,2020,6
769,Luxottica                                         ,247542,CORP2,central,6/16/2020,0,26.6,0,0,0,0,26.6,5,SUNGLASS HUT - BASS PRO/CABELA,0,0,0,0,0,0,0,0,0,0,0,0,2020,6
802,Location d'Auto et Camion Discount                ,229660,QUE1 ,Quebec,6/16/2020,0,21.84,0,0,0,0,21.84,3,DISCOUNT TROIS-RIVIERES 536 (TRV),0,66.49,0,0,0,17.25,0,64.55,0,0,0,16.75,2020,6
    ,,48425,ONTC ,central,6/16/2020,10.9,0,0,0,0,16.4,27.3,14,KEIL-DADSON INSURANCE BROKERS LTD,58.99,0,0,0,0,23.53,57.27,0,0,0,0,22.84,2020,6
    ,,60391,BC1  ,west,6/16/2020,18.39,0,0,0,0,1.94,20.33,6,SCHILL INSURANCE BROKERS LTD.,24.11,0,0,0,0,0,23.41,0,0,0,0,0,2020,6
    ,,31484,BC1  ,west,6/16/2020,0,80.28,0,0,0,0,80.28,2,DUPUIS LANGEN FINANCIAL,4.79,66.91,0,0,0,2.84,4.65,64.96,0,0,0,2.76,2020,6
    ,,97616,ONTA ,Quebec,6/16/2020,0,25.66,0,0,0,11,36.66,1,STR8EYES,0,71.23,0,0,0,0,0,69.16,0,0,0,0,2020,6
612,FYIdoctors                                        ,97535,BC1  ,central,6/16/2020,0,152.2,0,0,0,0,152.2,5,FYIDOCTORS- ETOBICOKE- SHERWAY DR.,0,178.38,0,0,0,0.88,0,173.18,0,0,0,0.85,2020,6
    ,,2863,ONTA ,central,6/16/2020,42.71,0,0,0,0,1.44,44.15,5,PETRELA WINTER & ASSOCIATES,78.48,0,0,0,0,0,76.19,0,0,0,0,0,2020,6
    ,,236931,QUE1 ,Quebec,6/16/2020,0,12.98,0,0,0,0.73,13.71,1,ROBERT LEFEBVRE / S.F.P.,0,0,0,0,0,0,0,0,0,0,0,0,2020,6
602,Siemens Hearing Instruments Inc. (Inbound)        ,214204,CORP1,central,6/16/2020,0,4.17,0,0,0,0,4.17,1,HELIX HEARING CARE CTRE,0,49.23,0,0,0,0,0,47.8,0,0,0,0,2020,6
    ,,145342,ONTA ,central,6/16/2020,11.76,0,0,0,0,1.94,13.7,4,LIFETIME PLANNING,2.16,0,0,0,0,59.36,2.1,0,0,0,0,57.63,2020,6
938,360 Eyecare Inc.                                  ,244287,ONTA ,central,6/16/2020,0,50.55,0,0,0,0,50.55,3,360 EYECARE INC.,0,52.96,0,0,0,0,0,51.42,0,0,0,0,2020,6
552,Opto-Reseau                                       ,116233,QUE1 ,Quebec,6/16/2020,0,73.55,0,0,0,0,73.55,4,GROUPE OPTAGEX INC,0,163.02,0,0,0,0,0,158.27,0,0,0,0,2020,6
    ,,340,ONTA ,central,6/16/2020,2.18,0,0,0,0,5.62,7.8,4,BIRKETT-HASSARD INS BRKRS LTD,28.12,0,0,0,0,21.26,27.3,0,0,0,0,20.64,2020,6
    ,,124873,QUE2 ,Quebec,6/16/2020,0,11.58,0,0,0,0.85,12.43,1,ANTOINE LAOUN INC - E638,0,407.34,0,0,0,34.09,0,395.48,0,0,0,33.1,2020,6
    ,,50284,ONTC ,central,6/16/2020,2.3,0,0,0,0,1.6,3.9,2,CAPITAL MANAGEMENT GROUP,17.78,0,0,0,0,13.62,17.26,0,0,0,0,13.22,2020,6
    ,,5042,ONTC ,central,6/16/2020,1141.76,33.31,0,0,0,6.5,1181.57,11,PEEL MUTUAL INSURANCE CO.,2553.92,266.22,0,0,0,0,2479.53,258.47,0,0,0,0,2020,6
    ,,160558,BC1  ,west,6/16/2020,43.43,0,0,0,0,0,43.43,3,GODOY & VERVERGAERT,64.95,0,0,0,0,0,63.06,0,0,0,0,0,2020,6
769,Luxottica                                         ,236010,CORP2,west,6/16/2020,0,96.09,0,0,0,26.75,122.84,10,LENSCRAFTERS #955 ( LUX),0,306.52,0,0,0,57.68,0,297.59,0,0,0,56,2020,6
    ,,233544,ATL1 ,Atlantic,6/16/2020,0,12.55,0,0,0,0.7,13.25,1,BLACK STAR WEALTH PARTNERS,0,78.01,0,0,0,0,0,75.74,0,0,0,0,2020,6
    ,,99471,ONTA ,central,6/16/2020,0,23.16,0,0,0,0,23.16,2,INNOVATIVE DENTAL LABORATORIES,0,993.04,0,0,0,10.51,0,964.12,0,0,0,10.2,2020,6
31,Western Financial Group                           ,30961,WEST ,west,6/16/2020,38.25,41.6,0,0,0,0,79.85,6,WESTERN COAST INSURANCE SERVICES,57.66,47.79,0,0,0,0,55.98,46.4,0,0,0,0,2020,6
    ,,117676,WEST ,west,6/16/2020,5.45,0,0,0,0,6.25,11.7,6,6968636 MANITOBA LIMITED,36.27,0,0,0,0,18.47,35.21,0,0,0,0,17.93,2020,6
612,FYIdoctors                                        ,232960,BC1  ,west,6/16/2020,0,204.9,0,0,0,11.05,215.95,22,FACTORY OPTICAL HOLDINGS INC.,0,276.13,0,0,0,14.88,0,268.09,0,0,0,14.45,2020,6
870,EGI Insurance Managers Inc                        ,188557,CORP1,central,6/16/2020,60.08,63.55,0,0,0,1.96,125.59,5,ECHELON INSURANCE,1113.12,429.31,0,0,0,25.6,1080.7,416.81,0,0,0,24.85,2020,6
    ,,174587,ATL1 ,Atlantic,6/16/2020,0,112.29,0,0,0,5.6,117.89,4,RIVER VALLEY VISION LTD.,0,191.19,0,0,0,0,0,185.62,0,0,0,0,2020,6
    ,,30866,BC1  ,west,6/16/2020,0,55.3,0,0,0,2.19,57.49,5,SOLGUARD FINANCIAL MANULIFE,27.52,43.87,0,0,0,10.02,26.72,42.59,0,0,0,9.73,2020,6
    ,,179427,ONTA ,central,6/16/2020,0,23.88,0,0,0,0,23.88,2,COMLY EYE CARE,0,154.78,0,0,0,13.39,0,150.27,0,0,0,13,2020,6
F02 ,Dominion of Canada Gen Ins                        ,4327,CORP1,central,6/16/2020,1169.82,81.66,0,0,0,4.57,1256.05,3,TRAVELERS CANADA,1906.03,1129.34,0,0,0,0,1850.51,1096.45,0,0,0,0,2020,6
    ,,235111,QUE2 ,Quebec,6/16/2020,0,91.95,0,12.74,0,0,104.69,9,OPTIQUE ODRAY,0,488.55,0,0,0,7,0,474.32,0,0,0,6.8,2020,6
    ,,233821,QUE2 ,Quebec,6/16/2020,0,51.98,0,0,0,0,51.98,4,SERVICES FINANCIERS GINO VACHON INC,0,24.01,0,0,0,7.58,0,23.31,0,0,0,7.36,2020,6
    ,,226071,BC1  ,west,6/16/2020,0,16.65,0,0,0,7.29,23.94,2,RAYMOND JAMES LTD.,0,105.85,0,0,0,0,0,102.77,0,0,0,0,2020,6
    ,,189190,ONTA ,central,6/16/2020,10.68,0,0,0,0,8.82,19.5,10,GEORGIAN SHORES WEALTH,13.61,0,0,0,0,25.64,13.21,0,0,0,0,24.89,2020,6
750,ListenUp! Canada                                  ,129556,CORP1,west,6/16/2020,0,36.81,0,0,0,2.06,38.87,2,HEARINGLIFE,0,0,0,0,0,0,0,0,0,0,0,0,2020,6
    ,,223756,ONTC ,central,6/16/2020,0,32.48,0,0,0,0.79,33.27,2,MNK FINANCIAL SERVICES LTD.,0,57.74,0,0,0,0,0,56.06,0,0,0,0,2020,6
750,ListenUp! Canada                                  ,208794,CORP1,west,6/16/2020,0,11.87,0,0,0,0.66,12.53,1,HEARINGLIFE CANADA LTD.,0,68.29,0,0,0,0,0,66.3,0,0,0,0,2020,6
14,Lunetterie New Look                               ,116219,QUE1 ,Quebec,6/16/2020,0,107.47,0,0,0,0,107.47,12,IRIS DUGUAY HUDON MURPHY #0034,0,128.47,0,0,0,0,0,124.73,0,0,0,0,2020,6
    ,,66527,ONTA ,central,6/16/2020,0,11.94,0,0,0,0,11.94,1,CANADIAN ORTHODONTIC PARTNERS,0,23.59,0,0,0,0,0,22.9,0,0,0,0,2020,6
773,Metro Supply Chain Group                          ,248075,CORP2,central,6/16/2020,0,17.12,0,0,0,0,17.12,4,METRO LOGISTICS,0,39.74,0,0,0,0,0,38.58,0,0,0,0,2020,6
    ,,213924,BC1  ,west,6/16/2020,12.78,0,0,0,0,3.54,16.32,6,LONDON DRUGS INSURANCE SERVICES,31.97,0,0,0,0,0,31.04,0,0,0,0,0,2020,6
769,Luxottica                                         ,236087,CORP2,central,6/16/2020,0,232.61,0,44.95,0,54.16,331.72,7,GETRONICS (LUXOTTICA),0,839.56,0,8.16,0,43.26,0,815.11,0,7.92,0,42,2020,6
    ,,161683,QUE1 ,Quebec,6/16/2020,10.19,0,0,0,0,4.75,14.94,9,J.L. APPOTIVE FINANCIAL,18.23,0,0,0,0,7.73,17.7,0,0,0,0,7.5,2020,6
    ,,215982,ONTA ,Central,6/16/2020,0,36.78,0,0,0,0,36.78,3,POLLARD DISTRIBUTION INC.,0,36.34,0,0,0,0,0,35.28,0,0,0,0,2020,6
    ,,176451,ONTA ,central,6/16/2020,0,11.23,0,0,0,0,11.23,1,SCARBOROUGH EYECARE,0,34.39,0,0,0,0,0,33.39,0,0,0,0,2020,6
    ,,72928,ONTA ,central,6/16/2020,1.09,0,0,0,0,2.81,3.9,2,FAIELLA FINANCIAL GROUP,13.55,0,0,0,0,17.84,13.16,0,0,0,0,17.32,2020,6
    ,,239512,QUE2 ,Quebec,6/16/2020,3.27,0,0,0,0,0.63,3.9,4,GROUPE F. SECUREXPERT,0,0,0,0,0,0,0,0,0,0,0,0,2020,6
495,Obsco Beauty                                      ,165433,QUE1 ,Quebec,6/16/2020,0,360.72,0,0,0,88,448.72,8,OBSCO OF OTTAWA,0,481.43,0,0,0,34.87,0,467.41,0,0,0,33.85,2020,6
618,TransForce                                        ,240754,999,west,6/16/2020,0,14.24,0,0,0,0.8,15.04,1,CLARKE TRANSPORT INC.,0,102.67,0,0,0,0,0,99.68,0,0,0,0,2020,6
14,Lunetterie New Look                               ,115830,QUE1 ,Quebec,6/16/2020,0,49.71,0,0,0,0,49.71,5,GROUPE VISION NEW LOOK INC.,0,106.12,0,0,0,0,0,103.03,0,0,0,0,2020,6
14,Lunetterie New Look                               ,174932,QUE1 ,Quebec,6/16/2020,0,73.6,0,0,0,0,73.6,7,IRIS IBERVILLE #354,0,81.97,0,0,0,11.33,0,79.58,0,0,0,11,2020,6
    ,,52403,WEST ,west,6/16/2020,10.9,0,0,0,0,8.6,19.5,10,KEAN SERVICES,23.57,0,0,0,0,16.25,22.88,0,0,0,0,15.78,2020,6
    ,,239107,ONTA ,central,6/16/2020,0,104.51,0,0,0,2.53,107.04,5,SEE & BEEN SEEN EYECARE,0,102.19,0,16.93,0,0,0,99.21,0,16.44,0,0,2020,6
    ,,221999,QUE1 ,Quebec,6/16/2020,10.48,0,0,0,0,9.02,19.5,10,SERVICES FINANCIERS NDC,46.58,0,0,0,0,7.33,45.22,0,0,0,0,7.12,2020,6
    ,,16611,ONTA ,central,6/16/2020,15.88,0,0,0,0,15.32,31.2,16,FSB INSURANCE LTD.,59.72,0,0,0,0,8.01,57.98,0,0,0,0,7.78,2020,6
    ,,230428,ONTC ,central,6/16/2020,0,59.27,0,0,0,0,59.27,5,BELFOR PROPERTY RESTORATION,0,75.09,0,0,0,0,0,72.9,0,0,0,0,2020,6
89,Gosselin Photo Video Inc.                         ,212432,QUE1 ,Quebec,6/16/2020,0,90.37,0,0,0,0,90.37,6,GOSSELIN PHOTO VIDEO INC.,0,311.97,0,0,0,0,0,302.88,0,0,0,0,2020,6
    ,,81105,BC1  ,west,6/16/2020,1.23,0,0,0,0,2.67,3.9,2,FAMILY FINANCIAL,41.99,0,0,0,0,5.55,40.77,0,0,0,0,5.39,2020,6
    ,,3145,ONTA ,central,6/16/2020,11.8,0,0,0,0,0.64,12.44,5,SAFEWAY INS & FIN. SERVICES,23.24,0,0,0,0,23.7,22.56,0,0,0,0,23.01,2020,6
    ,,17066,WEST ,west,6/16/2020,11.6,0,0,0,0,11.8,23.4,15,COSTEN & ASSOCIATES,45.96,0,0,0,0,18.2,44.62,0,0,0,0,17.67,2020,6
    ,,30874,BC1  ,west,6/16/2020,15.49,0,0,0,0,0,15.49,3,TROY WOTHERSPOON INSURANCE,24.16,0,0,0,0,0.78,23.46,0,0,0,0,0.76,2020,6
    ,,212316,QUE2 ,Quebec,6/16/2020,29.23,0,0,0,0,2.81,32.04,6,VERRIER & ASSOCIES INC.,87.59,0,0,0,0,16.82,85.04,0,0,0,0,16.33,2020,6
24,Service de Location Hearing Care of America       ,179610,QUE1 ,Quebec,6/16/2020,13.69,52.74,0,0,0,0,66.43,7,S.L.H.C.A.,7.75,0,0,0,0,1.65,7.52,0,0,0,0,1.6,2020,6
424,Gestion Luc Doyle                                 ,95185,QUE2 ,Quebec,6/16/2020,0,151.17,0,0,0,6.5,157.67,12,CLINIQUE D' OPTO FABREVILLE,0,282.41,0,0,0,0,0,274.18,0,0,0,0,2020,6
    ,,118449,ATL1 ,Atlantic,6/16/2020,0,34.39,0,0,0,0,34.39,3,DR. DENIS ROBICHAUD D.D.,40.66,45.77,0,0,0,0,39.48,44.44,0,0,0,0,2020,6
    ,,2879,ONTA ,central,6/16/2020,10.29,0,0,0,0,7.34,17.63,8,LUSO INSURANCE BROKERS LTD,-41.97,0,0,0,0,15.98,-40.75,0,0,0,0,15.51,2020,6
618,TransForce                                        ,240762,999,west,6/16/2020,0,20.07,0,0,0,1.12,21.19,1,CLARKE TRANSPORT INC.,0,54.43,0,0,0,0,0,52.84,0,0,0,0,2020,6
31,Western Financial Group                           ,17297,WEST ,west,6/16/2020,14.31,0,0,0,0,24.69,39,21,WESTERN FINANCIAL GROUP / H1R,59.79,0,0,0,0,25.45,58.05,0,0,0,0,24.71,2020,6
    ,,8260,ONTC ,central,6/16/2020,93.58,0,0,0,0,0,93.58,3,MIDDLESEX MUTUAL INS CO,323.73,0,0,0,0,0,314.3,0,0,0,0,0,2020,6
    ,,229335,ONTA ,central,6/16/2020,0,42.21,0,0,0,0,42.21,3,OPTIMUM INSURANCE COMPANY INC.,0,185.37,0,0,0,0,0,179.97,0,0,0,0,2020,6
    ,,37950,QUE1 ,Quebec,6/16/2020,10.9,0,0,0,0,2.35,13.25,5,ASSURANCES ROY YELLE INC,52.45,0,0,0,0,3.75,50.92,0,0,0,0,3.64,2020,6
    ,,153087,ONTA ,Quebec,6/16/2020,0,26.73,0,0,0,0,26.73,3,FIRSTONSITE RESTORATION,0,35.86,0,0,0,0,0,34.82,0,0,0,0,2020,6
    ,,2258,ONTC ,central,6/16/2020,20.54,8.1,0,0,0,0,28.64,4,MOORE-MCLEAN INSURANCE GROUP LTD,132.73,40.02,0,57.35,0,2.84,128.86,38.85,0,55.68,0,2.76,2020,6
    ,,72666,BC1  ,west,6/16/2020,23.67,8.7,0,0,0,1.94,34.31,7,VINASAFE INSURANCE SERVICES LTD.,43.16,8.62,0,0,0,0.1,41.9,8.37,0,0,0,0.1,2020,6
    ,,179862,QUE1 ,Quebec,6/16/2020,0,149.52,0,0,0,12.82,162.34,6,LABORATOIRE DENTAIRE REMA-DENT,0,357.84,0,0,0,21.01,0,347.42,0,0,0,20.4,2020,6
    ,,161806,WEST ,west,6/16/2020,4.36,41.46,0,0,0,2.32,48.14,5,GORDON MALIC,2.15,54.72,0,0,0,1.77,2.09,53.13,0,0,0,1.72,2020,6
    ,,229440,ONTC ,central,6/16/2020,0,11.99,0,0,0,0.85,12.84,1,AKAL OPTICAL,0,0,0,0,0,0,0,0,0,0,0,0,2020,6
    ,,244715,ONTC ,central,6/16/2020,30.93,25.05,0,0,0,8.35,64.33,17,ARC FINANCIAL GROUP,61.12,145.86,0,0,0,23.27,59.34,141.61,0,0,0,22.59,2020,6
    ,,168730,ONTC ,central,6/16/2020,0,43.38,0,0,0,0,43.38,5,MANULIFE SECURITIES,0,42.18,0,0,0,0,0,40.95,0,0,0,0,2020,6
    ,,17675,WEST ,west,6/16/2020,1.09,0,0,0,0,2.81,3.9,2,ROCKY MOUNTAIN AGENCIES LTD,59.25,0,0,0,0,11.25,57.52,0,0,0,0,10.92,2020,6
    ,,161107,QUE2 ,Quebec,6/16/2020,0,79.31,0,0,0,0,79.31,7,9319-4751 QUEBEC INC FUTURDENT,0,271.96,0,0,0,0,0,264.04,0,0,0,0,2020,6
14,Lunetterie New Look                               ,176880,QUE1 ,west,6/16/2020,0,65.96,0,0,0,0,65.96,7,NEW LOOK EYEWEAR #544,0,89.98,0,0,0,0,0,87.36,0,0,0,0,2020,6
    ,,173746,QUE2 ,Quebec,6/16/2020,0,57.9,0,0,0,0,57.9,3,GESTION JEAN V. BERGERON INC.,0,104.1,0,0,0,0,0,101.07,0,0,0,0,2020,6
    ,,146678,BC1  ,west,6/16/2020,15.68,0,0,0,0,0,15.68,2,FELLER FINANCIAL GROUP INC.,19.38,0,0,0,0,0.43,18.82,0,0,0,0,0.42,2020,6
    ,,226243,QUE2 ,Quebec,6/16/2020,0,19.28,0,0,0,11.85,31.13,1,MARIE-EVE TRUDEL AUDIOPROTHESISTE,0,0,0,0,0,0,0,0,0,0,0,0,2020,6
    ,,238831,WEST ,west,6/16/2020,0,117.09,0,0,0,13.75,130.84,9,A-KAN INSURANCE LTD.,0,306.21,0,0,0,20.14,0,297.29,0,0,0,19.55,2020,6
    ,,240918,BC1  ,west,6/16/2020,6.58,8.1,0,0,0,3.18,17.86,5,JOHNSTON MEIER INSURANCE,21.63,8,0,0,0,3.77,21,7.77,0,0,0,3.66,2020,6
    ,,2313,ONTC ,central,6/16/2020,29.24,0,0,0,0,16.19,45.43,17,MASON INS. BROKERS LTD,65.32,0,0,0,0,16.82,63.42,0,0,0,0,16.33,2020,6
    ,,217821,ATL1 ,Atlantic,6/16/2020,7.91,0,0,0,0,8.15,16.06,7,SCHOFIELD INS LTD,13.7,0,0,0,0,17.7,13.3,0,0,0,0,17.18,2020,6
    ,,30467,BC1  ,west,6/16/2020,46.03,0,0,0,0,0,46.03,4,RHC INSURANCE BROKERS LTD.,153.38,0,0,0,0,5.48,148.91,0,0,0,0,5.32,2020,6
    ,,13531,ONTC ,central,6/16/2020,20,0,0,0,0,1.72,21.72,6,USBORNE & HIBBERT MUTUAL FIRE INS C,85.1,0,0,0,0,6.75,82.62,0,0,0,0,6.55,2020,6
14,Lunetterie New Look                               ,177532,QUE1 ,west,6/16/2020,0,112.23,0,0,0,33,145.23,10,NEW LOOK EYEWEAR #546,0,196.72,0,0,0,0,0,190.99,0,0,0,0,2020,6
    ,,3022,QUE1 ,Quebec,6/16/2020,7.63,0,0,0,0,11.87,19.5,11,R. PAQUETTE INSURANCE BROKERS INC.,50.46,0,0,0,0,29.19,48.99,0,0,0,0,28.34,2020,6
    ,,176814,ONTC ,central,6/16/2020,0,56.5,0,0,0,0,56.5,5,"JANY, DR. SUSAN E.",0,107.69,0,0,0,0,0,104.55,0,0,0,0,2020,6
    ,,2640,ONTA ,Quebec,6/16/2020,4.36,0,0,0,0,11.24,15.6,8,"NEWMAN, OLIVER & MCCARTEN",37.74,0,0,0,0,32.05,36.64,0,0,0,0,31.12,2020,6
    ,,21877,ONTC ,central,6/16/2020,6.54,0,0,0,0,12.96,19.5,10,MARTIN METHERELL INSURANCE,11.22,0,0,0,0,12.33,10.89,0,0,0,0,11.97,2020,6
31,Western Financial Group                           ,64157,WEST ,west,6/16/2020,14.91,0,0,0,0,7.22,22.13,8,WESTERN FINANCIAL GROUP,66.28,0,0,0,0,17.35,64.35,0,0,0,0,16.84,2020,6
    ,,210449,ONTC ,central,6/16/2020,1.09,0,0,0,0,2.81,3.9,2,TG GROUP,55.61,0,0,0,0,13.81,53.99,0,0,0,0,13.41,2020,6
    ,,235098,QUE2 ,Quebec,6/16/2020,6.05,0,0,0,0,0,6.05,2,PLANICA CABINET SERVICES FINANCIERS,199.49,16.48,0,0,0,0.91,193.68,16,0,0,0,0.88,2020,6
186,Primerica Life Insurance Company of Canada        ,87319,CORP1,central,6/16/2020,0,12,0,0,0,0,12,1,PRIMERICA LIFE / TROY W. GIRARD,0,12.01,0,0,0,0,0,11.66,0,0,0,0,2020,6
811,World's Best Cream                                ,237819,ONTA ,central,6/16/2020,0,273.41,0,0,0,0,273.41,10,WORLDS BEST CREAM,0,185.35,0,0,0,0,0,179.95,0,0,0,0,2020,6
    ,,174738,ONTC ,central,6/16/2020,0,11.94,0,0,0,0,11.94,1,"ACANNE, DR. STEVEN T.",0,14.11,0,0,0,0,0,13.7,0,0,0,0,2020,6
827,Lobe Reseau Inc                                   ,235635,QUE2 ,Quebec,6/16/2020,0,34.02,0,0,0,0.85,34.87,3,"LA SOCIETE DUFORT & ASSC., S.E.N.C.",0,44.83,0,0,0,0,0,43.52,0,0,0,0,2020,6
    ,,216554,ONTA ,central,6/16/2020,0,34.69,0,0,0,0,34.69,4,ANDREIS FINANCIAL SERVICES,0,50.86,0,0,0,0,0,49.38,0,0,0,0,2020,6
    ,,96200,WEST ,west,6/16/2020,0,18.65,0,0,0,1.04,19.69,1,M.D. OPTICIAN,0,131.29,0,0,0,0,0,127.47,0,0,0,0,2020,6
750,ListenUp! Canada                                  ,178257,CORP1,west,6/16/2020,0,11.47,0,0,0,0,11.47,1,HEARINGLIFE CANADA LTD.,0,88.1,0,0,0,0,0,85.53,0,0,0,0,2020,6
    ,,245217,WEST ,west,6/16/2020,0,181.17,0,0,0,10.17,191.34,2,ICON VISION CARE,0,100.17,0,0,0,0,0,97.25,0,0,0,0,2020,6
    ,,116299,QUE2 ,Quebec,6/16/2020,0,36.6,0,0,0,2.55,39.15,3,OPTIQUE ABITIBI,0,58.97,0,0,0,4.38,0,57.25,0,0,0,4.25,2020,6
    ,,99814,ONTC ,central,6/16/2020,0,35.51,0,0,0,0,35.51,3,APEX DENTAL LAB.LTD.,0,114.08,0,0,0,0,0,110.76,0,0,0,0,2020,6
